sal_code_2021,name,state,population,suburb_area_sq_km,Median_rent_weekly_x,Median_rent_weekly_y,median_rent_weekly
SAL50605,Hamelin Bay,WA,58.0,24.16,300.0,300.0,300.0
SAL50606,Hamelin Pool,WA,23.0,2548.83,269.0,269.0,269.0
SAL50607,Hamersley,WA,5209.0,4.6,380.0,380.0,380.0
SAL50608,Hamersley Range,WA,197.0,8558.96,0.0,0.0,0.0
SAL50609,Hamilton Hill,WA,11327.0,9.24,320.0,320.0,320.0
SAL50610,Hammond Park,WA,6985.0,6.07,410.0,410.0,410.0
SAL50611,Hannans,WA,2410.0,5.37,300.0,300.0,300.0
SAL50612,Harris River,WA,98.0,223.83,350.0,350.0,350.0
SAL50613,Harrisdale,WA,11667.0,8.07,420.0,420.0,420.0
SAL50614,Harrismith,WA,52.0,286.17,0.0,0.0,0.0
SAL50615,Harvey,WA,3462.0,94.19,280.0,280.0,280.0
SAL50616,Hastings (Wa),WA,41.0,291.4,100.0,100.0,100.0
SAL50617,Hatter Hill,WA,0.0,2267.66,0.0,0.0,0.0
SAL50618,Hay (Wa),WA,493.0,140.54,300.0,300.0,300.0
SAL50619,Haynes,WA,2417.0,6.65,385.0,385.0,385.0
SAL50620,Hazelmere,WA,935.0,10.33,300.0,300.0,300.0
SAL50621,Hazelvale,WA,83.0,78.89,250.0,250.0,250.0
SAL50622,Heathridge,WA,6898.0,5.27,370.0,370.0,370.0
SAL50623,Helena Valley,WA,4130.0,9.87,400.0,400.0,400.0
SAL50624,Henderson,WA,36.0,15.15,270.0,270.0,270.0
SAL50625,Henley Brook,WA,2500.0,17.81,370.0,370.0,370.0
SAL50626,Henty (Wa),WA,142.0,56.73,320.0,320.0,320.0
SAL50627,Herdsman,WA,0.0,4.33,0.0,0.0,0.0
SAL50628,Herne Hill (Wa),WA,1542.0,23.98,335.0,335.0,335.0
SAL50629,Herron,WA,438.0,25.89,360.0,360.0,360.0
SAL50630,Hester,WA,101.0,34.34,120.0,120.0,120.0
SAL50631,Hester Brook,WA,127.0,75.2,300.0,300.0,300.0
SAL50632,Higginsville,WA,19.0,1421.86,380.0,380.0,380.0
SAL50633,High Wycombe,WA,12198.0,14.58,380.0,380.0,380.0
SAL50634,Highbury (Wa),WA,247.0,774.75,150.0,150.0,150.0
SAL50635,Highgate (Wa),WA,2326.0,0.58,365.0,365.0,365.0
SAL50636,Hilbert,WA,4165.0,12.86,370.0,370.0,370.0
SAL50637,Hill River (Wa),WA,107.0,838.15,110.0,110.0,110.0
SAL50638,Hillarys,WA,11200.0,8.76,490.0,490.0,490.0
SAL50639,Hillman,WA,1807.0,1.7,300.0,300.0,300.0
SAL50640,Hillside (Wa),WA,72.0,59.28,0.0,0.0,0.0
SAL50641,Hilton (Wa),WA,4323.0,2.4,300.0,300.0,300.0
SAL50642,Hindmarsh (Wa),WA,54.0,390.79,150.0,150.0,150.0
SAL50643,Hines Hill,WA,59.0,328.52,100.0,100.0,100.0
SAL50644,Hithergreen,WA,61.0,34.89,325.0,325.0,325.0
SAL50645,Hocking,WA,6987.0,3.37,400.0,400.0,400.0
SAL50646,Hoddys Well,WA,140.0,106.45,300.0,300.0,300.0
SAL50647,Hoffman,WA,31.0,631.7,600.0,600.0,600.0
SAL50648,Holleton,WA,4.0,546.97,0.0,0.0,0.0
SAL50649,Holmwood,WA,9.0,311.43,0.0,0.0,0.0
SAL50650,Holt Rock,WA,46.0,1102.36,0.0,0.0,0.0
SAL50651,Holyoake,WA,22.0,75.69,0.0,0.0,0.0
SAL50652,Hope Valley (Wa),WA,39.0,18.52,350.0,350.0,350.0
SAL50653,Hopeland (Wa),WA,313.0,72.27,373.0,373.0,373.0
SAL50654,Hopetoun (Wa),WA,1115.0,782.7,250.0,250.0,250.0
SAL50655,Horrocks,WA,161.0,1.75,200.0,200.0,200.0
SAL50656,Houtman Abrolhos,WA,0.0,22.66,0.0,0.0,0.0
SAL50657,Hovea,WA,713.0,43.9,575.0,575.0,575.0
SAL50658,Howatharra,WA,112.0,117.03,200.0,200.0,200.0
SAL50659,Howick (Wa),WA,45.0,1652.08,0.0,0.0,0.0
SAL50660,Hulongine,WA,26.0,176.33,150.0,150.0,150.0
SAL50661,Huntingdale (Wa),WA,9021.0,6.7,350.0,350.0,350.0
SAL50662,Hyden,WA,384.0,2840.1,175.0,175.0,175.0
SAL50663,Ikewa,WA,12.0,194.77,0.0,0.0,0.0
SAL50664,Iluka (Wa),WA,5669.0,3.5,635.0,635.0,635.0
SAL50665,Indee,WA,16.0,1869.92,0.0,0.0,0.0
SAL50666,Inggarda,WA,21.0,8990.15,26.0,26.0,26.0
SAL50667,Inglehope,WA,18.0,78.04,0.0,0.0,0.0
SAL50668,Inglewood (Wa),WA,5837.0,4.01,310.0,310.0,310.0
SAL50669,Inkpen,WA,13.0,110.19,0.0,0.0,0.0
SAL50670,Innaloo,WA,9592.0,4.43,400.0,400.0,400.0
SAL50671,Innawanga,WA,4.0,18173.37,0.0,0.0,0.0
SAL50672,Irishtown (Wa),WA,98.0,75.21,235.0,235.0,235.0
SAL50673,Irrunytju,WA,133.0,8.4,85.0,85.0,85.0
SAL50674,Irwin,WA,72.0,7.31,230.0,230.0,230.0
SAL50675,Israelite Bay,WA,0.0,3027.86,0.0,0.0,0.0
SAL50676,Isseka,WA,57.0,4.11,250.0,250.0,250.0
SAL50677,Jackitup,WA,53.0,630.85,135.0,135.0,135.0
SAL50678,Jacup,WA,71.0,1012.11,0.0,0.0,0.0
SAL50679,Jalbarragup,WA,163.0,385.84,270.0,270.0,270.0
SAL50680,Jaloran,WA,41.0,285.56,0.0,0.0,0.0
SAL50681,Jandabup,WA,291.0,25.86,281.0,281.0,281.0
SAL50682,Jandakot,WA,2533.0,22.6,445.0,445.0,445.0
SAL50683,Jane Brook,WA,3670.0,7.27,440.0,440.0,440.0
SAL50684,Jardee,WA,157.0,60.0,175.0,175.0,175.0
SAL50685,Jarlmadangah Burru,WA,35.0,1.4,35.0,35.0,35.0
SAL50686,Jarrahdale,WA,1205.0,360.33,325.0,325.0,325.0
SAL50687,Jarrahwood,WA,9.0,1.44,0.0,0.0,0.0
SAL50688,Jelcobine,WA,154.0,732.82,200.0,200.0,200.0
SAL50689,Jennacubbine,WA,56.0,98.42,350.0,350.0,350.0
SAL50690,Jennapullin,WA,75.0,145.52,250.0,250.0,250.0
SAL50691,Jerdacuttup,WA,183.0,1724.44,265.0,265.0,265.0
SAL50692,Jerramungup,WA,353.0,1562.9,170.0,170.0,170.0
SAL50693,Jibberding,WA,24.0,1408.94,175.0,175.0,175.0
SAL50694,Jigalong,WA,306.0,1195.13,80.0,80.0,80.0
SAL50695,Jilakin,WA,49.0,835.32,0.0,0.0,0.0
SAL50696,Jindalee (Wa),WA,4044.0,5.09,425.0,425.0,425.0
SAL50697,Jindong,WA,68.0,32.46,200.0,200.0,200.0
SAL50698,Jingalup,WA,139.0,575.88,200.0,200.0,200.0
SAL50699,Jitarning,WA,63.0,624.64,0.0,0.0,0.0
SAL50700,Jolimont,WA,1479.0,1.04,300.0,300.0,300.0
SAL50701,Joondalup,WA,9193.0,14.81,360.0,360.0,360.0
SAL50702,Joondanna,WA,5283.0,2.02,330.0,330.0,330.0
SAL50703,Julimar,WA,406.0,533.79,250.0,250.0,250.0
SAL50704,Juna Downs,WA,4.0,2527.54,0.0,0.0,0.0
SAL50705,Jurien Bay,WA,1985.0,707.54,320.0,320.0,320.0
SAL50706,Kadathinni,WA,36.0,938.92,0.0,0.0,0.0
SAL50707,Kalamunda,WA,7163.0,14.76,360.0,360.0,360.0
SAL50708,Kalannie,WA,147.0,956.47,100.0,100.0,100.0
SAL50709,Kalbarri,WA,1478.0,178.35,258.0,258.0,258.0
SAL50710,Kalbarri National Park,WA,0.0,2313.27,0.0,0.0,0.0
SAL50711,Kalgan,WA,840.0,365.22,300.0,300.0,300.0
SAL50712,Kalgoorlie,WA,3711.0,5.49,300.0,300.0,300.0
SAL50713,Kalgup,WA,91.0,23.96,175.0,175.0,175.0
SAL50714,Kallaroo,WA,5305.0,4.06,433.0,433.0,433.0
SAL50715,Kaloorup,WA,90.0,65.36,240.0,240.0,240.0
SAL50716,Kalumburu,WA,388.0,4.34,75.0,75.0,75.0
SAL50717,Kambalda East,WA,802.0,139.53,170.0,170.0,170.0
SAL50718,Kambalda West,WA,1666.0,170.08,200.0,200.0,200.0
SAL50719,Kangaroo Gully,WA,512.0,74.76,340.0,340.0,340.0
SAL50720,Kanowna,WA,12.0,3673.75,0.0,0.0,0.0
SAL50721,Kanpa,WA,0.0,92396.98,100.0,100.0,100.0
SAL50722,Karakin,WA,239.0,193.17,220.0,220.0,220.0
SAL50723,Karalundi,WA,65.0,2.64,120.0,120.0,120.0
SAL50724,Karawara,WA,1842.0,1.38,300.0,300.0,300.0
SAL50725,Kardinya,WA,9137.0,6.12,390.0,390.0,390.0
SAL50726,Karijini,WA,39.0,7493.56,100.0,100.0,100.0
SAL50727,Karlgarin,WA,105.0,1479.33,80.0,80.0,80.0
SAL50728,Karlkurla,WA,270.0,55.5,301.0,301.0,301.0
SAL50729,Karloning,WA,34.0,289.71,192.0,192.0,192.0
SAL50730,Karloo,WA,495.0,5.26,220.0,220.0,220.0
SAL50731,Karnup,WA,2096.0,45.33,370.0,370.0,370.0
SAL50732,Karragullen,WA,395.0,50.73,345.0,345.0,345.0
SAL50733,Karrakatta,WA,22.0,2.62,50.0,50.0,50.0
SAL50734,Karrakup,WA,172.0,116.19,197.0,197.0,197.0
SAL50735,Karramindie,WA,33.0,1007.19,0.0,0.0,0.0
SAL50736,Karranadgin,WA,86.0,558.25,251.0,251.0,251.0
SAL50737,Karratha,WA,98.0,0.56,280.0,280.0,280.0
SAL50738,Karratha Industrial Estate,WA,163.0,13.55,450.0,450.0,450.0
SAL50739,Karridale,WA,317.0,144.53,300.0,300.0,300.0
SAL50740,Karrinyup,WA,9886.0,9.0,450.0,450.0,450.0
SAL50741,Karroun Hill,WA,0.0,3763.01,0.0,0.0,0.0
SAL50742,Katanning,WA,3637.0,197.96,200.0,200.0,200.0
SAL50743,Katrine,WA,66.0,115.29,0.0,0.0,0.0
SAL50744,Kauring,WA,72.0,110.8,250.0,250.0,250.0
SAL50745,Kealy,WA,1119.0,9.34,420.0,420.0,420.0
SAL50746,Kebaringup,WA,49.0,285.19,62.0,62.0,62.0
SAL50747,Kellerberrin,WA,877.0,421.98,160.0,160.0,160.0
SAL50748,Kelmscott,WA,10575.0,21.03,290.0,290.0,290.0
SAL50749,Kendenup,WA,1062.0,570.31,230.0,230.0,230.0
SAL50750,Kenmare (Wa),WA,36.0,305.55,0.0,0.0,0.0
SAL50751,Kennedy Range,WA,4.0,4981.69,0.0,0.0,0.0
SAL50752,Kensington (Wa),WA,4627.0,3.63,375.0,375.0,375.0
SAL50753,Kentdale,WA,118.0,97.45,200.0,200.0,200.0
SAL50754,Kenwick,WA,5684.0,13.78,300.0,300.0,300.0
SAL50755,Keralup,WA,0.0,31.0,0.0,0.0,0.0
SAL50756,Kewdale,WA,7397.0,11.72,350.0,350.0,350.0
SAL50757,Keysbrook,WA,265.0,254.27,250.0,250.0,250.0
SAL50758,Kiara,WA,1776.0,1.93,333.0,333.0,333.0
SAL50759,Kimbolton (Wa),WA,52.0,8514.85,0.0,0.0,0.0
SAL50760,King Leopold Ranges,WA,265.0,43594.3,75.0,75.0,75.0
SAL50761,King River,WA,278.0,23.6,273.0,273.0,273.0
SAL50762,Kings Park (Wa),WA,48.0,5.83,1000.0,1000.0,1000.0
SAL50763,Kingsford (Wa),WA,261.0,3.77,195.0,195.0,195.0
SAL50764,Kingsley,WA,13204.0,10.91,418.0,418.0,418.0
SAL50765,Kingston (Wa),WA,16.0,451.38,0.0,0.0,0.0
SAL50766,Kinross,WA,6988.0,3.9,405.0,405.0,405.0
SAL50767,Kirk Rock,WA,18.0,298.97,0.0,0.0,0.0
SAL50768,Kirup,WA,156.0,98.91,285.0,285.0,285.0
SAL50769,Kojaneerup South,WA,23.0,465.93,76.0,76.0,76.0
SAL50770,Kojarena,WA,21.0,66.05,0.0,0.0,0.0
SAL50771,Kojonup,WA,1157.0,511.01,200.0,200.0,200.0
SAL50772,Kokeby,WA,90.0,279.84,138.0,138.0,138.0
SAL50773,Kondinin,WA,332.0,1669.91,120.0,120.0,120.0
SAL50774,Kondut,WA,41.0,692.35,160.0,160.0,160.0
SAL50775,Konnongorring,WA,76.0,606.49,150.0,150.0,150.0
SAL50776,Koojan,WA,40.0,335.14,0.0,0.0,0.0
SAL50777,Kookynie,WA,99.0,16701.77,0.0,0.0,0.0
SAL50778,Koolanooka,WA,22.0,879.02,0.0,0.0,0.0
SAL50779,Koolyanobbing,WA,93.0,717.67,0.0,0.0,0.0
SAL50780,Koomberkine,WA,54.0,487.65,100.0,100.0,100.0
SAL50781,Koondoola,WA,3919.0,4.89,285.0,285.0,285.0
SAL50782,Koongamia,WA,985.0,0.83,285.0,285.0,285.0
SAL50783,Koorda,WA,213.0,12.98,129.0,129.0,129.0
SAL50784,Korbel,WA,59.0,472.06,203.0,203.0,203.0
SAL50785,Kordabup,WA,141.0,128.13,265.0,265.0,265.0
SAL50786,Korrelocking,WA,58.0,619.47,100.0,100.0,100.0
SAL50787,Kronkup,WA,262.0,54.4,263.0,263.0,263.0
SAL50788,Kudardup,WA,110.0,84.56,200.0,200.0,200.0
SAL50789,Kuender,WA,41.0,625.24,0.0,0.0,0.0
SAL50790,Kukerin,WA,55.0,1.43,150.0,150.0,150.0
SAL50791,Kulikup,WA,143.0,411.54,70.0,70.0,70.0
SAL50792,Kulin,WA,352.0,453.61,170.0,170.0,170.0
SAL50793,Kulin West,WA,88.0,703.46,103.0,103.0,103.0
SAL50794,Kulja,WA,20.0,778.95,150.0,150.0,150.0
SAL50795,Kumarina,WA,91.0,20030.19,0.0,0.0,0.0
SAL50796,Kundat Djaru,WA,141.0,39.27,75.0,75.0,75.0
SAL50797,Kunjin,WA,48.0,459.75,100.0,100.0,100.0
SAL50798,Kununoppin,WA,49.0,3.65,110.0,110.0,110.0
SAL50799,Kununurra,WA,5494.0,2357.62,266.0,266.0,266.0
SAL50800,Kupartiya,WA,56.0,12408.77,50.0,50.0,50.0
SAL50801,Kurnalpi,WA,4.0,4822.01,0.0,0.0,0.0
SAL50802,Kurrenkutten,WA,33.0,435.93,200.0,200.0,200.0
SAL50803,Kweda,WA,4.0,154.14,0.0,0.0,0.0
SAL50804,Kwelkan,WA,10.0,78.4,0.0,0.0,0.0
SAL50805,Kwinana Beach,WA,42.0,19.68,423.0,423.0,423.0
SAL50806,Kwinana Town Centre,WA,567.0,1.08,300.0,300.0,300.0
SAL50807,Kwolyin,WA,20.0,478.15,0.0,0.0,0.0
SAL50808,Lagrange,WA,634.0,3548.23,80.0,80.0,80.0
SAL50809,Lake Argyle,WA,205.0,8502.11,85.0,85.0,85.0
SAL50810,Lake Austin,WA,0.0,6971.4,0.0,0.0,0.0
SAL50811,Lake Biddy,WA,59.0,819.03,200.0,200.0,200.0
SAL50812,Lake Brown,WA,13.0,352.33,0.0,0.0,0.0
SAL50813,Lake Camm,WA,23.0,490.17,0.0,0.0,0.0
SAL50814,Lake Carnegie,WA,12.0,32257.25,0.0,0.0,0.0
SAL50815,Lake Clifton,WA,759.0,109.07,250.0,250.0,250.0
SAL50816,Lake Coogee,WA,4768.0,4.82,400.0,400.0,400.0
SAL50817,Lake Darlot,WA,178.0,11884.63,350.0,350.0,350.0
SAL50818,Lake Deborah,WA,0.0,7925.77,0.0,0.0,0.0
SAL50819,Lake Grace,WA,523.0,137.46,180.0,180.0,180.0
SAL50820,Lake Hinds,WA,29.0,448.01,0.0,0.0,0.0
SAL50821,Lake Jasper,WA,27.0,404.69,0.0,0.0,0.0
SAL50822,Lake King,WA,84.0,1962.46,195.0,195.0,195.0
SAL50823,Lake Margarette,WA,16.0,444.76,0.0,0.0,0.0
SAL50824,Lake Muir,WA,7.0,1049.93,0.0,0.0,0.0
SAL50825,Lake Ninan,WA,17.0,330.47,0.0,0.0,0.0
SAL50826,Lake Toolbrunup,WA,76.0,601.71,75.0,75.0,75.0
SAL50827,Lake Wells,WA,0.0,38154.96,0.0,0.0,0.0
SAL50828,Lakelands (Wa),WA,6171.0,9.9,350.0,350.0,350.0
SAL50829,Lamington (Wa),WA,2036.0,1.65,370.0,370.0,370.0
SAL50830,Lancelin,WA,786.0,59.82,253.0,253.0,253.0
SAL50831,Landsdale,WA,15401.0,9.29,450.0,450.0,450.0
SAL50832,Lange,WA,394.0,5.49,330.0,330.0,330.0
SAL50833,Langford,WA,5505.0,4.52,300.0,300.0,300.0
SAL50834,Latham (Wa),WA,61.0,881.88,0.0,0.0,0.0
SAL50835,Lathlain,WA,3699.0,2.15,350.0,350.0,350.0
SAL50836,Laverton (Wa),WA,907.0,14988.84,95.0,95.0,95.0
SAL50837,Learmonth (Wa),WA,25.0,381.59,270.0,270.0,270.0
SAL50838,Leda,WA,3202.0,12.33,303.0,303.0,303.0
SAL50839,Ledge Point,WA,231.0,42.6,250.0,250.0,250.0
SAL50840,Leederville,WA,3686.0,2.03,430.0,430.0,430.0
SAL50841,Leeman,WA,351.0,148.88,210.0,210.0,210.0
SAL50842,Leeming,WA,10883.0,10.41,440.0,440.0,440.0
SAL50843,Leeuwin,WA,4.0,30.72,125.0,125.0,125.0
SAL50844,Leinster,WA,716.0,10504.41,46.0,46.0,46.0
SAL50845,Lennard Brook,WA,209.0,58.28,275.0,275.0,275.0
SAL50846,Leonora,WA,657.0,14484.75,163.0,163.0,163.0
SAL50847,Leschenault,WA,3058.0,61.96,450.0,450.0,450.0
SAL50848,Lesley,WA,0.0,161.93,0.0,0.0,0.0
SAL50849,Lesmurdie,WA,8413.0,19.26,350.0,350.0,350.0
SAL50850,Lexia,WA,30.0,35.68,280.0,280.0,280.0
SAL50851,Lime Lake,WA,16.0,162.33,0.0,0.0,0.0
SAL50852,Linfarne,WA,64.0,46.13,125.0,125.0,125.0
SAL50853,Little Grove,WA,1508.0,5.9,295.0,295.0,295.0
SAL50854,Little Italy,WA,34.0,578.24,0.0,0.0,0.0
SAL50855,Little Sandy Desert,WA,5.0,145547.69,0.0,0.0,0.0
SAL50856,Lockier,WA,3.0,108.3,0.0,0.0,0.0
SAL50857,Lockridge,WA,3322.0,2.04,280.0,280.0,280.0
SAL50858,Lockyer (Wa),WA,1298.0,2.01,230.0,230.0,230.0
SAL50859,Lol Gray,WA,19.0,90.08,200.0,200.0,200.0
SAL50860,Londonderry (Wa),WA,0.0,1484.64,0.0,0.0,0.0
SAL50861,Lort River,WA,60.0,1479.03,115.0,115.0,115.0
SAL50862,Lowden,WA,165.0,64.55,255.0,255.0,255.0
SAL50863,Lower Chittering,WA,2408.0,163.02,463.0,463.0,463.0
SAL50864,Lower Hotham,WA,13.0,168.7,0.0,0.0,0.0
SAL50865,Lower King,WA,1890.0,13.54,320.0,320.0,320.0
SAL50866,Lowlands,WA,149.0,59.69,250.0,250.0,250.0
SAL50867,Ludlow,WA,132.0,71.1,285.0,285.0,285.0
SAL50868,Lumeah (Wa),WA,86.0,476.4,160.0,160.0,160.0
SAL50869,Lyalls Mill,WA,17.0,55.94,0.0,0.0,0.0
SAL50870,Lyndon,WA,31.0,10862.6,415.0,415.0,415.0
SAL50871,Lynwood (Wa),WA,3541.0,2.49,350.0,350.0,350.0
SAL50872,Macleod (Wa),WA,19.0,7171.49,0.0,0.0,0.0
SAL50873,Maddington,WA,12419.0,15.14,300.0,300.0,300.0
SAL50874,Madeley,WA,6805.0,4.02,428.0,428.0,428.0
SAL50875,Madora Bay,WA,3830.0,5.23,370.0,370.0,370.0
SAL50876,Madura,WA,0.0,11464.03,0.0,0.0,0.0
SAL50877,Magenta (Wa),WA,22.0,1182.98,0.0,0.0,0.0
SAL50878,Magitup,WA,20.0,349.8,0.0,0.0,0.0
SAL50879,Mahogany Creek,WA,829.0,8.16,350.0,350.0,350.0
SAL50880,Mahomets Flats,WA,806.0,1.19,250.0,250.0,250.0
SAL50881,Maida Vale,WA,4499.0,11.49,400.0,400.0,400.0
SAL50882,Maitland (Wa),WA,12.0,2957.92,0.0,0.0,0.0
SAL50883,Malabaine,WA,51.0,70.49,228.0,228.0,228.0
SAL50884,Malaga,WA,25.0,9.15,775.0,775.0,775.0
SAL50885,Malebelling,WA,39.0,130.79,20.0,20.0,20.0
SAL50886,Mallee Hill,WA,30.0,950.97,0.0,0.0,0.0
SAL50887,Malmalling,WA,0.0,122.86,0.0,0.0,0.0
SAL50888,Malyalling,WA,20.0,165.97,0.0,0.0,0.0
SAL50889,Mandogalup,WA,128.0,9.68,265.0,265.0,265.0
SAL50890,Mandurah,WA,8804.0,10.1,270.0,270.0,270.0
SAL50891,Manjimup,WA,4279.0,32.92,250.0,250.0,250.0
SAL50892,Manmanning,WA,42.0,568.25,50.0,50.0,50.0
SAL50893,Manning,WA,4219.0,2.41,340.0,340.0,340.0
SAL50894,Mantamaru,WA,124.0,5.99,65.0,65.0,65.0
SAL50895,Manypeaks,WA,149.0,498.68,250.0,250.0,250.0
SAL50896,Marangaroo,WA,10483.0,6.66,350.0,350.0,350.0
SAL50897,Maranup,WA,60.0,159.22,271.0,271.0,271.0
SAL50898,Marbelup,WA,487.0,89.12,288.0,288.0,288.0
SAL50899,Marble Bar,WA,927.0,40474.48,100.0,100.0,100.0
SAL50900,Marchagee,WA,45.0,746.7,0.0,0.0,0.0
SAL50901,Mardella,WA,446.0,90.4,380.0,380.0,380.0
SAL50902,Mardie,WA,609.0,4360.23,595.0,595.0,595.0
SAL50903,Margaret River (Wa),WA,8918.0,89.42,380.0,380.0,380.0
SAL50904,Mariginiup,WA,876.0,33.67,525.0,525.0,525.0
SAL50905,Marmion,WA,2390.0,1.59,495.0,495.0,495.0
SAL50906,Marne,WA,10.0,107.38,0.0,0.0,0.0
SAL50907,Marracoonda,WA,17.0,83.76,138.0,138.0,138.0
SAL50908,Marradong,WA,58.0,459.54,200.0,200.0,200.0
SAL50909,Marrah,WA,4.0,138.61,0.0,0.0,0.0
SAL50910,Marrinup,WA,4.0,62.95,0.0,0.0,0.0
SAL50911,Martin,WA,1854.0,39.67,360.0,360.0,360.0
SAL50912,Marvel Loch,WA,120.0,1167.41,180.0,180.0,180.0
SAL50913,Marybrook,WA,229.0,22.15,300.0,300.0,300.0
SAL50914,Massey Bay,WA,0.0,4.72,0.0,0.0,0.0
SAL50915,Maya,WA,20.0,762.29,0.0,0.0,0.0
SAL50916,Mayanup,WA,174.0,559.84,240.0,240.0,240.0
SAL50917,Maylands (Wa),WA,13199.0,6.97,300.0,300.0,300.0
SAL50918,Mcalinden,WA,70.0,402.39,130.0,130.0,130.0
SAL50919,Mcbeath,WA,32.0,1.36,170.0,170.0,170.0
SAL50920,Mckail,WA,3970.0,14.75,350.0,350.0,350.0
SAL50921,Meadow,WA,3.0,1051.03,0.0,0.0,0.0
SAL50922,Meadow Springs,WA,9160.0,6.85,350.0,350.0,350.0
SAL50923,Meckering,WA,232.0,298.76,183.0,183.0,183.0
SAL50924,Meda,WA,17.0,5408.02,0.0,0.0,0.0
SAL50925,Medina,WA,2260.0,5.14,270.0,270.0,270.0
SAL50926,Meekatharra,WA,849.0,33296.16,110.0,110.0,110.0
SAL50927,Meeking,WA,10.0,139.54,0.0,0.0,0.0
SAL50928,Meelon,WA,174.0,132.53,345.0,345.0,345.0
SAL50929,Meenaar,WA,29.0,103.93,0.0,0.0,0.0
SAL50930,Meerup,WA,159.0,359.21,230.0,230.0,230.0
SAL50931,Melaleuca,WA,0.0,110.09,0.0,0.0,0.0
SAL50932,Melville (Wa),WA,6204.0,3.34,420.0,420.0,420.0
SAL50933,Menora,WA,2691.0,1.61,240.0,240.0,240.0
SAL50934,Menzies (Wa),WA,103.0,10900.98,156.0,156.0,156.0
SAL50935,Merilup,WA,13.0,315.25,0.0,0.0,0.0
SAL50936,Merivale,WA,87.0,645.81,182.0,182.0,182.0
SAL50937,Merkanooka,WA,57.0,803.77,250.0,250.0,250.0
SAL50938,Merredin,WA,2604.0,344.58,220.0,220.0,220.0
SAL50939,Merriwa (Wa),WA,5587.0,3.17,330.0,330.0,330.0
SAL50940,Meru,WA,219.0,5.43,310.0,310.0,310.0
SAL50941,Metricup,WA,263.0,82.92,180.0,180.0,180.0
SAL50942,Mettler,WA,35.0,361.9,100.0,100.0,100.0
SAL50943,Miamoon,WA,17.0,166.73,0.0,0.0,0.0
SAL50944,Middle Swan,WA,2852.0,18.64,310.0,310.0,310.0
SAL50945,Middlesex (Wa),WA,232.0,121.63,178.0,178.0,178.0
SAL50946,Middleton Beach,WA,759.0,1.1,350.0,350.0,350.0
SAL50947,Midland,WA,6335.0,5.83,295.0,295.0,295.0
SAL50948,Midvale,WA,2283.0,4.01,275.0,275.0,275.0
SAL50949,Miling,WA,101.0,939.91,138.0,138.0,138.0
SAL50950,Millars Well,WA,2104.0,3.91,383.0,383.0,383.0
SAL50951,Millbridge,WA,2736.0,2.63,400.0,400.0,400.0
SAL50952,Millbrook (Wa),WA,284.0,28.47,360.0,360.0,360.0
SAL50953,Millendon,WA,490.0,9.61,350.0,350.0,350.0
SAL50954,Mills Lake,WA,39.0,524.25,0.0,0.0,0.0
SAL50955,Millstream (Wa),WA,5.0,3240.34,132.0,132.0,132.0
SAL50956,Milo,WA,16.0,241.85,150.0,150.0,150.0
SAL50957,Milpara,WA,953.0,3.17,310.0,310.0,310.0
SAL50958,Mimegarra,WA,11.0,420.24,323.0,323.0,323.0
SAL50959,Mindarabin,WA,49.0,801.42,0.0,0.0,0.0
SAL50960,Mindarie (Wa),WA,7867.0,8.59,500.0,500.0,500.0
SAL50961,Mindarra,WA,33.0,303.07,100.0,100.0,100.0
SAL50962,Minding,WA,32.0,213.72,300.0,300.0,300.0
SAL50963,Mingenew,WA,258.0,7.57,150.0,150.0,150.0
SAL50964,Minigin,WA,78.0,316.64,250.0,250.0,250.0
SAL50965,Minilya,WA,20.0,10657.68,500.0,500.0,500.0
SAL50966,Minnenooka,WA,40.0,141.76,0.0,0.0,0.0
SAL50967,Minnivale,WA,40.0,356.78,115.0,115.0,115.0
SAL50968,Minyirr,WA,76.0,11.5,370.0,370.0,370.0
SAL50969,Mira Mar,WA,1890.0,2.25,300.0,300.0,300.0
SAL50970,Mirrabooka (Wa),WA,8000.0,6.94,290.0,290.0,290.0
SAL50971,Mitchell Plateau,WA,87.0,11424.45,45.0,45.0,45.0
SAL50972,Mobrup,WA,40.0,466.02,88.0,88.0,88.0
SAL50973,Mocardy,WA,89.0,645.07,185.0,185.0,185.0
SAL50974,Mogumber,WA,58.0,341.82,150.0,150.0,150.0
SAL50975,Mokine,WA,216.0,73.28,225.0,225.0,225.0
SAL50976,Mokup,WA,62.0,407.71,0.0,0.0,0.0
SAL50977,Mollerin,WA,25.0,1076.78,0.0,0.0,0.0
SAL50978,Molloy Island,WA,163.0,4.19,275.0,275.0,275.0
SAL50979,Monjebup,WA,21.0,276.81,0.0,0.0,0.0
SAL50980,Monjingup,WA,394.0,268.03,250.0,250.0,250.0
SAL50981,Moodiarrup,WA,63.0,226.19,83.0,83.0,83.0
SAL50982,Moojebing,WA,63.0,148.77,210.0,210.0,210.0
SAL50983,Mooliabeenee,WA,213.0,146.35,320.0,320.0,320.0
SAL50984,Moondah,WA,34.0,55.94,0.0,0.0,0.0
SAL50985,Moondyne,WA,0.0,69.97,0.0,0.0,0.0
SAL50986,Moonies Hill,WA,25.0,274.51,0.0,0.0,0.0
SAL50987,Moonyoonooka,WA,286.0,207.34,271.0,271.0,271.0
SAL50988,Moora (Wa),WA,1755.0,488.95,230.0,230.0,230.0
SAL50989,Moore River National Park,WA,0.0,300.63,0.0,0.0,0.0
